2020-08-05,1469.300049,1482.410034,1463.459961,1473.609985,1473.609985,1979500,Google
2020-08-05,3143.770020,3213.590088,3127.300049,3205.030029,3205.030029,3916500,Amazon
2020-08-05,109.377502,110.392502,108.897499,110.062500,109.325851,121776800,Apple
2020-08-06,1471.750000,1502.390015,1466.000000,1500.099976,1500.099976,1995400,Google
2020-08-06,3194.360107,3247.469971,3165.429932,3225.000000,3225.000000,3940600,Amazon
2020-08-06,110.404999,114.412498,109.797501,113.902496,113.140152,202428800,Apple
2020-08-07,1500.000000,1516.844971,1481.640015,1494.489990,1494.489990,1577800,Google
2020-08-07,3224.010010,3240.810059,3140.669922,3167.459961,3167.459961,3936100,Amazon
2020-08-07,113.205002,113.675003,110.292503,111.112503,110.567833,198045600,Apple
2020-08-10,1487.180054,1504.074951,1473.079956,1496.099976,1496.099976,1289300,Google
2020-08-10,3170.310059,3172.510010,3101.520020,3148.159912,3148.159912,3167300,Amazon
2020-08-10,112.599998,113.775002,110.000000,112.727501,112.174911,212403600,Apple
2020-08-11,1492.439941,1510.000000,1478.000000,1480.319946,1480.319946,1454400,Google
2020-08-11,3113.199951,3159.219971,3073.000000,3080.669922,3080.669922,3718100,Amazon
2020-08-11,111.970001,112.482498,109.107498,109.375000,108.838837,187902400,Apple
2020-08-12,1485.579956,1512.385986,1485.250000,1506.619995,1506.619995,1437000,Google
