2020-09-25,3054.860107,3101.540039,2999.000000,3095.129883,3095.129883,4615200,Amazon
2020-09-25,108.430000,112.440002,107.669998,112.279999,111.729591,149981400,Apple
2020-09-28,1474.209961,1476.800049,1449.301025,1464.520020,1464.520020,2007900,Google
2020-09-28,3148.850098,3175.040039,3117.169922,3174.050049,3174.050049,4224200,Amazon
2020-09-28,115.010002,115.320000,112.779999,114.959999,114.396454,137672400,Apple
2020-09-29,1470.390015,1476.662964,1458.805054,1469.329956,1469.329956,978200,Google
2020-09-29,3175.389893,3188.260010,3132.540039,3144.879883,3144.879883,3495800,Amazon
2020-09-29,114.550003,115.309998,113.570000,114.089996,113.530724,99382200,Apple
2020-09-30,1466.800049,1489.750000,1459.880005,1469.599976,1469.599976,1701600,Google
2020-09-30,3141.139893,3212.879883,3133.989990,3148.729980,3148.729980,4896100,Amazon
2020-09-30,113.790001,117.260002,113.620003,115.809998,115.242294,142675200,Apple
2020-10-01,1484.270020,1499.040039,1479.209961,1490.089966,1490.089966,1779500,Google
2020-10-01,3208.000000,3224.000000,3172.000000,3221.260010,3221.260010,4971900,Amazon
2020-10-01,117.639999,117.720001,115.830002,116.790001,116.217491,116120400,Apple
2020-10-02,1462.030029,1483.199951,1450.920044,1458.420044,1458.420044,1284100,Google
2020-10-02,3153.629883,3195.800049,3123.000000,3125.000000,3125.000000,5613100,Amazon
2020-10-02,112.889999,115.370003,112.220001,113.019997,112.465973,144712000,Apple
2020-10-05,1466.209961,1488.209961,1464.270020,1486.020020,1486.020020,1113300,Google
2020-10-05,3145.840088,3202.530029,3140.850098,3199.199951,3199.199951,3775300,Amazon
2020-10-05,113.910004,116.650002,113.550003,116.500000,115.928909,106243800,Apple
2020-10-06,1475.579956,1486.760010,1448.589966,1453.439941,1453.439941,1245400,Google
2020-10-06,3165.000000,3182.000000,3090.000000,3099.959961,3099.959961,5086900,Amazon
2020-10-06,115.699997,116.120003,112.250000,113.160004,112.605286,161498200,Apple
2020-10-07,1464.290039,1468.959961,1436.000000,1460.290039,1460.290039,1746200,Google
2020-10-07,3135.000000,3200.000000,3132.389893,3195.689941,3195.689941,4309400,Amazon
2020-10-07,114.620003,115.550003,114.129997,115.080002,114.515877,96849000,Apple
2020-10-08,1465.089966,1490.000000,1465.089966,1485.930054,1485.930054,1187800,Google
2020-10-08,3224.989990,3233.290039,3174.989990,3190.550049,3190.550049,3174100,Amazon
2020-10-08,116.250000,116.400002,114.589996,114.970001,114.406410,83477200,Apple
2020-10-09,1494.699951,1516.520020,1489.449951,1515.219971,1515.219971,1435300,Google
2020-10-09,3210.000000,3288.989990,3197.830078,3286.649902,3286.649902,4907900,Amazon
2020-10-09,115.279999,117.000000,114.919998,116.970001,116.396606,100506900,Apple
2020-10-12,1543.000000,1593.859985,1532.569946,1569.150024,1569.150024,2482600,Google
2020-10-12,3349.939941,3496.239990,3339.550049,3442.929932,3442.929932,8364200,Amazon
2020-10-12,120.059998,125.180000,119.279999,124.400002,123.790192,240226800,Apple
2020-10-13,1583.729980,1590.000000,1563.199951,1571.680054,1571.680054,1601000,Google
2020-10-13,3467.989990,3492.379883,3424.219971,3443.629883,3443.629883,5744700,Amazon
2020-10-13,125.269997,125.389999,119.650002,121.099998,120.506355,262330500,Apple
2020-10-14,1578.589966,1587.683960,1550.530029,1568.079956,1568.079956,1929300,Google
2020-10-14,3447.000000,3464.879883,3340.000000,3363.709961,3363.709961,5812700,Amazon
2020-10-14,121.000000,123.029999,119.620003,121.190002,120.595924,150712000,Apple
2020-10-15,1547.150024,1575.104980,1545.030029,1559.130005,1559.130005,1540000,Google
2020-10-15,3292.010010,3355.879883,3280.000000,3338.649902,3338.649902,5223400,Amazon
2020-10-15,118.720001,121.199997,118.150002,120.709999,120.118271,112559200,Apple
2020-10-16,1565.849976,1581.130005,1563.000000,1573.010010,1573.010010,1434700,Google
2020-10-16,3363.229980,3399.659912,3160.000000,3272.709961,3272.709961,6474400,Amazon
2020-10-16,121.279999,121.550003,118.809998,119.019997,118.436554,115393800,Apple
2020-10-19,1580.459961,1588.150024,1528.000000,1534.609985,1534.609985,1607100,Google
2020-10-19,3299.610107,3329.000000,3192.739990,3207.209961,3207.209961,5223600,Amazon
2020-10-19,119.959999,120.419998,115.660004,115.980003,115.411461,120639300,Apple
2020-10-20,1527.050049,1577.500000,1525.670044,1555.930054,1555.930054,2241700,Google
2020-10-20,3222.280029,3266.000000,3192.010010,3217.010010,3217.010010,4509700,Amazon
2020-10-20,116.199997,118.980003,115.629997,117.510002,116.933968,124423700,Apple
2020-10-21,1573.329956,1618.729980,1571.630005,1593.310059,1593.310059,2568300,Google
2020-10-21,3212.500000,3233.879883,3160.000000,3184.939941,3184.939941,4592700,Amazon
2020-10-21,116.669998,118.709999,116.449997,116.870003,116.297104,89946000,Apple
2020-10-22,1593.050049,1621.989990,1585.000000,1615.329956,1615.329956,1433600,Google
2020-10-22,3189.870117,3198.750000,3121.939941,3176.399902,3176.399902,4212000,Amazon
2020-10-22,117.449997,118.040001,114.589996,115.750000,115.182587,101988000,Apple
2020-10-23,1626.069946,1642.359985,1620.510010,1641.000000,1641.000000,1375800,Google
2020-10-23,3191.000000,3205.330078,3140.000000,3204.399902,3204.399902,3466700,Amazon
2020-10-23,116.389999,116.550003,114.279999,115.040001,114.476074,82572600,Apple
2020-10-26,1625.010010,1638.239990,1576.500000,1590.449951,1590.449951,1853300,Google
2020-10-26,3198.739990,3282.979980,3153.300049,3207.040039,3207.040039,5901200,Amazon
2020-10-26,114.010002,116.550003,112.879997,115.050003,114.486023,111850700,Apple
2020-10-27,1595.670044,1606.844971,1582.780029,1604.260010,1604.260010,1229000,Google
2020-10-27,3224.939941,3291.659912,3211.300049,3286.330078,3286.330078,4291000,Amazon
2020-10-27,115.489998,117.279999,114.540001,116.599998,116.028427,92276800,Apple
2020-10-28,1559.739990,1561.349976,1514.619995,1516.619995,1516.619995,1834000,Google
2020-10-28,3249.300049,3264.020020,3162.469971,3162.780029,3162.780029,5588300,Amazon
2020-10-28,115.050003,115.430000,111.099998,111.199997,110.654892,143937800,Apple
2020-10-29,1522.359985,1593.709961,1522.239990,1567.239990,1567.239990,2003100,Google
2020-10-29,3201.270020,3257.250000,3164.000000,3211.010010,3211.010010,6596500,Amazon
2020-10-29,112.370003,116.930000,112.199997,115.320000,114.754700,146129200,Apple
2020-10-30,1672.109985,1687.000000,1604.459961,1621.010010,1621.010010,4329100,Google
2020-10-30,3157.750000,3167.000000,3019.000000,3036.149902,3036.149902,8386400,Amazon
2020-10-30,111.059998,111.989998,107.720001,108.860001,108.326363,190272600,Apple
2020-11-02,1628.160034,1660.770020,1616.030029,1626.030029,1626.030029,2535400,Google
2020-11-02,3061.739990,3079.709961,2950.120117,3004.479980,3004.479980,7257400,Amazon
2020-11-02,109.110001,110.680000,107.320000,108.769997,108.236809,122866900,Apple
2020-11-03,1631.780029,1661.699951,1616.619995,1650.209961,1650.209961,1661700,Google
2020-11-03,3018.530029,3074.899902,2980.979980,3048.409912,3048.409912,4897900,Amazon
2020-11-03,109.660004,111.489998,108.730003,110.440002,109.898621,107624400,Apple
2020-11-04,1710.280029,1771.364990,1706.030029,1749.130005,1749.130005,3570900,Google
2020-11-04,3159.989990,3244.850098,3139.729980,3241.159912,3241.159912,6839000,Amazon
2020-11-04,114.139999,115.589996,112.349998,114.949997,114.386513,138235500,Apple
2020-11-05,1781.000000,1793.640015,1750.510010,1763.369995,1763.369995,2065800,Google
2020-11-05,3319.969971,3366.800049,3288.879883,3322.000000,3322.000000,5789300,Amazon
2020-11-05,117.949997,119.620003,116.870003,119.029999,118.446510,126387100,Apple
2020-11-06,1753.949951,1772.430054,1740.349976,1761.750000,1761.750000,1660900,Google
2020-11-06,3304.639893,3322.000000,3232.000000,3311.370117,3311.370117,4647300,Amazon
2020-11-06,118.320000,119.199997,116.129997,118.690002,118.311951,114457900,Apple
2020-11-09,1790.900024,1818.060059,1760.020020,1763.000000,1763.000000,2268300,Google
